name,height,category,subcat1,subcat2,extras
mos def,177.0,celebrity,rapper,,"{'net_worth': 1500000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1973-12-11', 'age': 49.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
moses ingram,169.0,celebrity,actress,tv,"{'net_worth': 500000.0, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
moses ingram,169.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1994-02-06', 'deathDate': None}"
mouni roy,160.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1985-09-28', 'deathDate': None}"
mouzam makkar,163.0,celebrity,Actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
mpho koaho,170.0,celebrity,Actor,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
mr. t,178.0,celebrity,actor,tv,"{'net_worth': 1000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1952-05-21', 'age': 71.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
mrunal thakur,160.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1992-08-01', 'deathDate': None}"
mugdha godse,167.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1982-07-26', 'deathDate': None}"
muggsy bogues,160.0,celebrity,basketball,,"{'net_worth': 15000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1965-01-09', 'age': 58.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
muhammad ali,189.0,celebrity,boxer,,"{'net_worth': 50000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1942-01-17', 'age': 74.0, 'is_alive': 0.0, 'death': '2016-06-03', 'birthDate': None, 'deathDate': None}"
mukesh ambani,169.0,celebrity,entrepreneur,,"{'net_worth': 76000000000.0, 'gender': 'male', 'nationality': 'in', 'birthday': '1957-04-19', 'age': 66.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
mukta barve,163.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1979-05-17', 'deathDate': None}"
mumtaz sorcar,165.0,celebrity,Actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1986-09-15', 'deathDate': None}"
munmun dutta,165.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1987-09-28', 'deathDate': None}"
muriel pavlow,177.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1921-06-27', 'deathDate': '2019-01-19'}"
murphy lee,169.0,celebrity,rapper,,"{'net_worth': 3500000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1978-12-18', 'age': 44.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
murray hamilton,178.0,celebrity,actor,movie,"{'net_worth': 4000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1923-03-24', 'age': 63.0, 'is_alive': 0.0, 'death': '1986-09-01', 'birthDate': None, 'deathDate': None}"
muse watson,184.0,celebrity,actor,movie,"{'net_worth': 2000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1948-07-20', 'age': 74.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
musetta vander,173.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
mustafa shakir,187.0,celebrity,actor,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1976-08-21', 'deathDate': None}"
mya,165.0,celebrity,actress,,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1979-10-10', 'age': 43.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
myanna buring,156.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1979-09-22', 'deathDate': None}"
myha&apos;la herrold,155.0,celebrity,Actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1996-04-06', 'deathDate': None}"
myha'la herrold,194.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
mykelti williamson,188.0,celebrity,actor,movie,"{'net_worth': 2000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1957-03-04', 'age': 66.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
myleene klass,164.0,celebrity,singer,pop,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1978-04-06', 'age': 45.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
myrna loy,166.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1905-08-02', 'deathDate': '1993-12-14'}"
mädchen amick,165.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1970-12-12', 'deathDate': None}"
nabil elouahabi,170.0,celebrity,actor,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1975-02-06', 'deathDate': None}"
nacho,166.0,celebrity,writer,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
nadia alexander,152.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1994-04-05', 'deathDate': None}"
nadia bjorlin,172.0,celebrity,actress,tv,"{'net_worth': 2000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1980-08-02', 'age': 42.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nadia gray,165.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
nadia hilker,177.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
nadia sawalha,165.0,celebrity,show,tv,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1964-11-18', 'age': 58.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nadia sawalha,165.0,celebrity,show,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1964-11-18', 'deathDate': None}"
nadine coyle,165.0,celebrity,singer,pop,"{'net_worth': 13000000.0, 'gender': 'female', 'nationality': 'ie', 'birthday': '1985-06-15', 'age': 38.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nadine ellis,168.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
nadine mulkerrin,160.0,celebrity,actress,soap,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1993-06-23', 'deathDate': None}"
nadine nicole,168.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1982-09-15', 'deathDate': None}"
nadine velazquez,163.0,celebrity,actress,tv,"{'net_worth': 3000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1978-11-20', 'age': 44.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nadiya hussain,157.0,celebrity,chef,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1984-12-25', 'deathDate': None}"
nadja auermann,180.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1971-03-19', 'deathDate': None}"
nafessa williams,164.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1989-12-04', 'deathDate': None}"
naga munchetty,161.0,celebrity,journalist,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1975-02-25', 'deathDate': None}"
nagarjuna akkineni,178.0,celebrity,Actor,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1959-08-29', 'deathDate': None}"
nagendra babu,180.0,celebrity,actor,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
najarra townsend,168.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1989-12-05', 'deathDate': None}"
najwa karam,163.0,celebrity,music,world,"{'net_worth': 55000000.0, 'gender': 'female', 'nationality': 'lb', 'birthday': '1966-02-26', 'age': 57.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
najwa karam,163.0,celebrity,music,world,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1966-02-26', 'deathDate': None}"
najwa nimri,166.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1972-02-14', 'deathDate': None}"
nakia burrise,164.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1974-10-21', 'deathDate': None}"
nam joo-hyuk,187.0,celebrity,actor,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1994-02-22', 'deathDate': None}"
namitha pramod,160.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1996-09-19', 'deathDate': None}"
namitha pramod,160.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1996-09-19', 'deathDate': None}"
namrata shirodkar,165.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1972-01-22', 'deathDate': None}"
nan leslie,160.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
nana patekar,170.0,celebrity,actor,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1951-01-01', 'deathDate': None}"
nana visitor,170.0,celebrity,actress,tv,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1957-07-26', 'age': 65.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy allen,164.0,celebrity,actress,movie,"{'net_worth': 8000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1950-06-24', 'age': 73.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy cartwright,154.0,celebrity,actress,voice,"{'net_worth': 80000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1957-10-25', 'age': 65.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy giles,185.0,celebrity,actress,,"{'net_worth': 5000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1960-07-17', 'age': 62.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy grace,154.0,celebrity,show,tv,"{'net_worth': 25000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1959-10-23', 'age': 63.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy kovack,170.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1935-03-11', 'deathDate': None}"
nancy kwan,160.0,celebrity,'actor',,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1939-05-19', 'age': 84.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy kyes,160.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1949-12-19', 'deathDate': None}"
nancy marchand,177.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1928-06-19', 'deathDate': '2000-06-18'}"
nancy mckeon,166.0,celebrity,actress,tv,"{'net_worth': 6000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1966-04-04', 'age': 57.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy o'dell,177.0,celebrity,show,tv,"{'net_worth': 16000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1966-02-25', 'age': 57.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy reagan,163.0,celebrity,lady,first,"{'net_worth': 25000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1921-07-06', 'age': 94.0, 'is_alive': 0.0, 'death': '2016-03-06', 'birthDate': None, 'deathDate': None}"
nancy sinatra,160.0,celebrity,singer,country,"{'net_worth': 50000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1940-06-08', 'age': 83.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy stafford,178.0,celebrity,actress,tv,"{'net_worth': 5000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1954-06-05', 'age': 69.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy travis,163.0,celebrity,actress,movie,"{'net_worth': 2000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1961-09-21', 'age': 61.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nancy valen,169.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1965-12-14', 'deathDate': None}"
nandamuri balakrishna,174.0,celebrity,'actor',,"{'net_worth': 10000000.0, 'gender': 'male', 'nationality': 'in', 'birthday': '1960-06-10', 'age': 63.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nanette fabray,173.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1920-10-27', 'deathDate': '2018-02-22'}"
nani,175.0,celebrity,name,first,"{'net_worth': 30000000.0, 'gender': 'male', 'nationality': 'pt', 'birthday': '1986-11-17', 'age': 36.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
naoko mori,159.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
naomi ackie,168.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
naomi campbell,175.0,celebrity,model,,"{'net_worth': 80000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1970-05-22', 'age': 53.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
naomi grossman,152.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
naomi osaka,177.0,celebrity,tennis,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1997-10-16', 'deathDate': None}"
naomi osaka,177.0,celebrity,tennis,,"{'net_worth': 25000000.0, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
naomi ryan,174.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
naomi scott,160.0,celebrity,actress,movie,"{'net_worth': 3000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1993-05-06', 'age': 30.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
naomi watts,164.0,celebrity,actress,movie,"{'net_worth': 30000000.0, 'gender': 'female', 'nationality': 'au', 'birthday': '1968-09-28', 'age': 54.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
naomie harris,170.0,celebrity,actress,movie,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1976-09-06', 'age': 46.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nargis fakhri,171.0,celebrity,model,,"{'net_worth': 12000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1979-10-20', 'age': 43.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nargis fakhri,171.0,celebrity,model,,"{'net_worth': 12000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1979-10-20', 'age': 43.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nargis fakhri,171.0,celebrity,model,,"{'net_worth': 12000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1979-10-20', 'age': 43.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nargis fakhri,171.0,celebrity,model,,"{'net_worth': 12000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1979-10-20', 'age': 43.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nas,173.0,celebrity,music_artist,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1973-09-14', 'deathDate': None}"
naseeruddin shah,178.0,celebrity,actor,movie,"{'net_worth': 50000000.0, 'gender': 'male', 'nationality': 'in', 'birthday': '1950-07-20', 'age': 72.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nasim pedrad,160.0,celebrity,movies,,"{'net_worth': 3000000.0, 'gender': 'female', 'nationality': 'ir', 'birthday': '1981-11-18', 'age': 41.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nasim pedrad,160.0,celebrity,movies,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1981-11-18', 'deathDate': None}"
nastassja kinski,169.0,celebrity,actress,movie,"{'net_worth': 20000000.0, 'gender': 'female', 'nationality': 'de', 'birthday': '1961-01-24', 'age': 62.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
nat king cole,185.0,celebrity,singer,jazz,"{'net_worth': 27000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1919-03-17', 'age': 45.0, 'is_alive': 0.0, 'death': '1965-02-15', 'birthDate': None, 'deathDate': None}"
nat wolff,184.0,celebrity,actor,movie,"{'net_worth': 3000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1994-12-17', 'age': 28.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natacha karam,163.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1995-04-03', 'deathDate': None}"
natalia cordova-buckley,164.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1982-11-25', 'deathDate': None}"
natalia dyer,160.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1995-01-13', 'deathDate': None}"
natalia dyer,160.0,celebrity,actress,tv,"{'net_worth': 2000000.0, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalia jiménez,171.0,celebrity,singer,pop,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1981-12-29', 'deathDate': None}"
natalia kills,162.0,celebrity,singer,pop,"{'net_worth': 5000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1986-08-15', 'age': 36.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natalia livingston,165.0,celebrity,actress,soap,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1976-03-26', 'deathDate': None}"
natalia reyes,150.0,celebrity,actress,soap,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalia tena,167.0,celebrity,actress,movie,"{'net_worth': 5000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1984-11-01', 'age': 38.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natalia vodianova,173.0,celebrity,model,,"{'net_worth': 50000000.0, 'gender': 'female', 'nationality': 'ru', 'birthday': '1982-02-28', 'age': 41.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie alyn lind,165.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie anderson,163.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie anderson,163.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie bassingthwaighte,161.0,celebrity,singer,pop,"{'net_worth': 10000000.0, 'gender': 'female', 'nationality': 'au', 'birthday': '1975-09-01', 'age': 47.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie bassingthwaighte,161.0,celebrity,singer,pop,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1975-09-01', 'deathDate': None}"
natalie brown,168.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie cassidy,161.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1983-05-13', 'deathDate': None}"
natalie cole,175.0,celebrity,singer,jazz,"{'net_worth': 5000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1950-02-06', 'age': 73.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie dormer,166.0,celebrity,movies,,"{'net_worth': 6000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1982-02-11', 'age': 41.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie dormer,166.0,celebrity,movies,,"{'net_worth': 6000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1982-02-11', 'age': 41.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie dreyfuss,157.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1987-02-25', 'deathDate': None}"
natalie ganzhorn,161.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie gulbis,175.0,celebrity,golf,,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1983-01-07', 'age': 40.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie gumede,171.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1984-03-20', 'deathDate': None}"
natalie hall,159.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie hall,159.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie hall,159.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie horler,177.0,celebrity,singer,pop,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1981-09-23', 'deathDate': None}"
natalie imbruglia,160.0,celebrity,singer,pop,"{'net_worth': 14000000.0, 'gender': 'female', 'nationality': 'au', 'birthday': '1975-02-04', 'age': 48.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
natalie krill,171.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1983-02-04', 'deathDate': None}"
natalie lisinska,178.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1982-01-11', 'deathDate': None}"
