name,height,category,subcat1,subcat2,extras
Yukimi Sajou,137.0,fictional,THE iDOLMSTER Cinderella Girls U149,anime,"{'Birthday': 'Sep 28', 'Age': '10', 'Gender': 'Female', 'Blood Type': 'AB'}"
Reina Koseki,148.0,fictional,THE iDOLMSTER Cinderella Girls U149,anime,"{'Birthday': 'Mar 5', 'Age': '13', 'Gender': 'Female', 'Blood Type': 'B'}"
Mona Tsukishiro,160.0,fictional,Senpai ga Uzai Kouhai no Hanashi,anime,"{'Birthday': 'Oct 10', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'AB'}"
Hanbee Kikaku,178.0,fictional,Uramichi Oniisan,anime,"{'Birthday': 'Jan 11', 'Age': '24', 'Gender': 'Male', 'Blood Type': 'O'}"
Umi Kousaka,155.0,fictional,VOYGER,anime,"{'Birthday': 'Aug 10', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Tsumugi Shiraishi,160.0,fictional,VOYGER,anime,"{'Birthday': 'May 29', 'Age': '17', 'Gender': 'Female', 'Blood Type': nan}"
Anna Mochizuki,152.0,fictional,VOYGER,anime,"{'Birthday': 'May 31', 'Age': '14', 'Gender': 'Female', 'Blood Type': nan}"
Genbu Kurono,190.0,fictional,VOYGER,anime,"{'Birthday': 'Jul 22', 'Age': '17', 'Gender': 'Male', 'Blood Type': 'B'}"
Fuyuko Mayuzumi,163.0,fictional,VOYGER,anime,"{'Birthday': 'Dec 4', 'Age': '19', 'Gender': 'Female', 'Blood Type': 'A'}"
Natsuha Arisugawa,168.0,fictional,VOYGER,anime,"{'Birthday': 'Aug 16', 'Age': '20', 'Gender': 'Female', 'Blood Type': 'B'}"
Toru Asakura,160.0,fictional,VOYGER,anime,"{'Birthday': 'May 4', 'Age': '17', 'Gender': 'Female', 'Blood Type': nan}"
Konata Izumi,142.0,fictional,Goku Sayonara Zetsubou Sensei,anime,"{'Birthday': 'May 28', 'Age': '17-18', 'Gender': 'Female', 'Blood Type': 'A'}"
Tsukasa Hiiragi,157.0,fictional,Goku Sayonara Zetsubou Sensei,anime,"{'Birthday': 'Jul 7', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'B'}"
Kagami Hiiragi,157.0,fictional,Goku Sayonara Zetsubou Sensei,anime,"{'Birthday': 'Jul 7', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'B'}"
Miyuki Takara,168.0,fictional,Goku Sayonara Zetsubou Sensei,anime,"{'Birthday': 'Oct 25', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Lenalee Lee,166.0,fictional,DGrayman,anime,"{'Birthday': 'Feb 20', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'B'}"
Tyki Mikk,188.0,fictional,DGrayman,anime,"{'Birthday': 'Dec 25', 'Age': nan, 'Gender': 'Male', 'Blood Type': nan}"
Miranda Lotto,168.0,fictional,DGrayman,anime,"{'Birthday': 'Jan 1', 'Age': '25', 'Gender': 'Female', 'Blood Type': 'O'}"
Eliade,170.0,fictional,DGrayman,anime,"{'Birthday': 'May 9', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'Akuma oil'}"
Karin Asaka,167.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'Jun 29', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'AB'}"
Setsuna Yuki,154.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'Aug 8', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Kasumi Nakasu,155.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'Jan 23', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'B'}"
Shizuku Ousaka,157.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'Apr 3', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'A'}"
Ai Miyashita,163.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'May 30', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'A'}"
Rina Tennouji,149.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'Nov 13', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'B'}"
Kanata Konoe,158.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'Dec 16', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Emma Verde,166.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'Feb 5', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Ayumu Uehara,159.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'Mar 1', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'A'}"
Mia Taylor,156.0,fictional,Love Live Nijigasaki Gakuen School Idol Doukoukai 2,anime,"{'Birthday': 'Dec 6', 'Age': '14', 'Gender': 'Female', 'Blood Type': 'AB'}"
Kazuki Kazami,150.0,fictional,Grisaia no Meikyuu,anime,"{'Birthday': 'Mar 22', 'Age': '19', 'Gender': 'Female', 'Blood Type': 'B'}"
Astolfo,164.0,fictional,FateGrand Carnival,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': nan}"
Ken Kaneki,169.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Dec 20', 'Age': '18-29', 'Gender': 'Male', 'Blood Type': 'AB'}"
Touka Kirishima,156.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Jul 1', 'Age': '17-28', 'Gender': 'Female', 'Blood Type': nan}"
Hinami Fueguchi,148.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'May 21', 'Age': '13-24', 'Gender': 'Female', 'Blood Type': 'AB'}"
Koutarou Amon,191.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Apr 7', 'Age': '26', 'Gender': 'Male', 'Blood Type': 'A'}"
Nishiki Nishio,177.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Feb 4', 'Age': '19-25', 'Gender': 'Male', 'Blood Type': 'O'}"
Ayato Kirishima,159.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Jul 4', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Juuzou Suzuya,160.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Jun 8', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'AB'}"
Rize Kamishiro,164.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Oct 8', 'Age': '18-22', 'Gender': 'Female', 'Blood Type': 'AB'}"
Kureo Mado,177.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Jan 24', 'Age': nan, 'Gender': nan, 'Blood Type': 'A'}"
Shuu Tsukiyama,180.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Mar 3', 'Age': '26', 'Gender': nan, 'Blood Type': 'A'}"
Kishou Arima,180.0,fictional,Tokyo Ghoul,anime,"{'Birthday': 'Dec 20', 'Age': '29', 'Gender': 'Male', 'Blood Type': nan}"
Kirie Fujyou,165.0,fictional,Kara no Kyoukai Garan no Dou,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Female', 'Blood Type': 'A'}"
Sister,208.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': '29', 'Gender': nan, 'Blood Type': 'A'}"
Tooru Shirai,176.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': '43', 'Gender': 'Male', 'Blood Type': 'O'}"
Tetsurou Tetsujin,90.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Tetsuo Tetsujin,90.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Seki Ichinomiya,175.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': 'A'}"
Terumasa Takai,174.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': '51', 'Gender': 'Male', 'Blood Type': 'A'}"
Shimazaki,169.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': '32', 'Gender': 'Female', 'Blood Type': 'A'}"
Last Samurai,178.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Billy,180.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': 'A'}"
Jacqueline,165.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Female', 'Blood Type': 'B'}"
Amazoness,198.0,fictional,Arakawa Under the Bridge x Bridge,anime,"{'Birthday': nan, 'Age': '17', 'Gender': 'Female', 'Blood Type': 'A'}"
Ryoma Echizen,151.0,fictional,Tennis no Oujisama Zenkoku Taikaihen Final,anime,"{'Birthday': 'Dec 24', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Shuichiro Oishi,175.0,fictional,Tennis no Oujisama Zenkoku Taikaihen Final,anime,"{'Birthday': 'Apr 30', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Shuusuke Fuji,167.0,fictional,Tennis no Oujisama Zenkoku Taikaihen Final,anime,"{'Birthday': 'Feb 29', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'B'}"
Eiji Kikumaru,171.0,fictional,Tennis no Oujisama Zenkoku Taikaihen Final,anime,"{'Birthday': 'Nov 28', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'A'}"
Takashi Kawamura,180.0,fictional,Tennis no Oujisama Zenkoku Taikaihen Final,anime,"{'Birthday': 'Nov 18', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'A'}"
Sadaharu Inui,184.0,fictional,Tennis no Oujisama Zenkoku Taikaihen Final,anime,"{'Birthday': 'Jun 3', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'AB'}"
Takeshi Momoshiro,170.0,fictional,Tennis no Oujisama Zenkoku Taikaihen Final,anime,"{'Birthday': 'Jul 23', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Rita Rossweisse,168.0,fictional,Benghuai 3 Tianqiong Liuxing,anime,"{'Birthday': 'Mar 1', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Nanako Kuroi,171.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Feb 8', 'Age': '27', 'Gender': 'Female', 'Blood Type': 'O'}"
Minami Iwasaki,163.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Sep 12', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'A'}"
Yutaka Kobayakawa,140.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Dec 20', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'A'}"
Hiyori Tamura,152.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'May 24', 'Age': '15-16', 'Gender': 'Female', 'Blood Type': nan}"
Patricia Martin,168.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Apr 16', 'Age': '15-16', 'Gender': 'Female', 'Blood Type': 'O'}"
Ayano Minegishi,160.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Nov 4', 'Age': '17', 'Gender': 'Female', 'Blood Type': 'AB'}"
Misao Kusakabe,162.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Jul 20', 'Age': '17', 'Gender': 'Female', 'Blood Type': 'B'}"
Yukari Takara,164.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Mar 6', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Matsuri Hiiragi,162.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Mar 2', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Inori Hiiragi,166.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Aug 24', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Miki Hiiragi,162.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Jun 12', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Tadao Hiiragi,185.0,fictional,LuckyStar OVA,anime,"{'Birthday': 'Mar 20', 'Age': nan, 'Gender': 'Male', 'Blood Type': nan}"
Nagisa Kubo,160.0,fictional,Kubosan wa Mob wo Yurusanai,anime,"{'Birthday': 'Aug 2', 'Age': '15-16', 'Gender': 'Female', 'Blood Type': nan}"
Miyuki Shiba,160.0,fictional,Mahouka Koukou no Rettousei Tsuiokuhen,anime,"{'Birthday': 'Mar 25, 2080', 'Age': '15-17, 20 (Magian Company)', 'Gender': 'Female', 'Blood Type': nan}"
Tatsuya Shiba,182.0,fictional,Mahouka Koukou no Rettousei Tsuiokuhen,anime,"{'Birthday': 'Apr 24, 2079', 'Age': '15-18, 21 (Magian Company)', 'Gender': 'Male', 'Blood Type': nan}"
Sora Naegino,160.0,fictional,Kaleido Star,anime,"{'Birthday': 'Nov 23', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'O'}"
Layla Hamilton,173.0,fictional,Kaleido Star,anime,"{'Birthday': 'Aug 15', 'Age': '17', 'Gender': 'Female', 'Blood Type': nan}"
Fool,30.0,fictional,Kaleido Star,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': nan}"
Leon Oswald,186.0,fictional,Kaleido Star,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': nan}"
Mia Guillem,163.0,fictional,Kaleido Star,anime,"{'Birthday': 'Jul 20', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Anna Heart,170.0,fictional,Kaleido Star,anime,"{'Birthday': 'Jun 6', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Yuri Killian,182.0,fictional,Kaleido Star,anime,"{'Birthday': 'Mar 3', 'Age': '18', 'Gender': 'Male', 'Blood Type': nan}"
Hakobiya,185.0,fictional,Akudama Drive,anime,"{'Birthday': 'Aug 23', 'Age': '27', 'Gender': 'Male', 'Blood Type': nan}"
Kenkaya,200.0,fictional,Akudama Drive,anime,"{'Birthday': 'Nov 29', 'Age': '35', 'Gender': 'Male', 'Blood Type': nan}"
Hacker,160.0,fictional,Akudama Drive,anime,"{'Birthday': 'Jun 14', 'Age': '17', 'Gender': 'Male', 'Blood Type': nan}"
Satsujinki,185.0,fictional,Akudama Drive,anime,"{'Birthday': 'Jan 13', 'Age': '27', 'Gender': 'Male', 'Blood Type': nan}"
Kou Yukina,186.0,fictional,Sekaiichi Hatsukoi Movie Yokozawa Takafumi no Baai,anime,"{'Birthday': 'Sep 6', 'Age': '21', 'Gender': 'Male', 'Blood Type': 'A'}"
Hyung-Suk Park,150.0,fictional,Oemojisangjuui,anime,"{'Birthday': 'Oct 5, 1996', 'Age': '16-18', 'Gender': 'Male', 'Blood Type': nan}"
Jae-Yeol Hong,172.0,fictional,Oemojisangjuui,anime,"{'Birthday': 'Sep 1, 1996', 'Age': '17-18', 'Gender': 'Male', 'Blood Type': nan}"
Eun-Tae Lee,174.0,fictional,Oemojisangjuui,anime,"{'Birthday': 'Oct 9, 1996', 'Age': '17-18', 'Gender': 'Male', 'Blood Type': nan}"
Soo-Jung Choi,145.0,fictional,Oemojisangjuui,anime,"{'Birthday': 'Jan 6, 1997', 'Age': '16-17', 'Gender': 'Female', 'Blood Type': nan}"
Ha-Neul Park,158.0,fictional,Oemojisangjuui,anime,"{'Birthday': '1996', 'Age': '16-18', 'Gender': 'Female', 'Blood Type': nan}"
Jin-Sung Lee,185.0,fictional,Oemojisangjuui,anime,"{'Birthday': 'Sep 22, 1996', 'Age': '16-18', 'Gender': 'Male', 'Blood Type': nan}"
Yui Narumi,157.0,fictional,Ao Haru Ride,anime,"{'Birthday': 'Aug 7', 'Age': '17', 'Gender': nan, 'Blood Type': 'B'}"
Ren Ichinose,179.0,fictional,Ao Haru Ride,anime,"{'Birthday': 'Oct 26', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'AB'}"
Maya Kitajima,155.0,fictional,Glass no Kamen 2005,anime,"{'Birthday': 'Feb 20', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Ayumi Himekawa,168.0,fictional,Glass no Kamen 2005,anime,"{'Birthday': 'Aug 5', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Masumi Hayami,180.0,fictional,Glass no Kamen 2005,anime,"{'Birthday': 'Nov 3', 'Age': '24-32', 'Gender': 'Male', 'Blood Type': nan}"
Yuu Sakurakouji,175.0,fictional,Glass no Kamen 2005,anime,"{'Birthday': 'Jul 7', 'Age': '16', 'Gender': 'Male', 'Blood Type': nan}"
Saeko Mizuki,170.0,fictional,Glass no Kamen 2005,anime,"{'Birthday': 'Feb 13', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Karato Hijiri,175.0,fictional,Glass no Kamen 2005,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': nan}"
Daisuke Kanbe,173.0,fictional,Fugou Keiji BalanceUNLIMITED,anime,"{'Birthday': 'Feb 2', 'Age': '27', 'Gender': 'Male', 'Blood Type': 'B'}"
Chosuke Nakamoto,158.0,fictional,Fugou Keiji BalanceUNLIMITED,anime,"{'Birthday': 'Jan 28', 'Age': '64', 'Gender': 'Male', 'Blood Type': 'AB'}"
Ryo Hoshino,171.0,fictional,Fugou Keiji BalanceUNLIMITED,anime,"{'Birthday': 'Sep 6', 'Age': '26', 'Gender': 'Male', 'Blood Type': 'O'}"
Katsuhiro Takei,180.0,fictional,Fugou Keiji BalanceUNLIMITED,anime,"{'Birthday': 'Aug 8', 'Age': '49', 'Gender': 'Male', 'Blood Type': 'A'}"
Suzue Kanbe,171.0,fictional,Fugou Keiji BalanceUNLIMITED,anime,"{'Birthday': 'Jul 30', 'Age': '25', 'Gender': 'Female', 'Blood Type': 'B'}"
Mitsuo Yanagisawa,177.0,fictional,Golden Time,anime,"{'Birthday': nan, 'Age': '18-19', 'Gender': nan, 'Blood Type': nan}"
Gabriel Tenma White,144.0,fictional,Gabriel Dropout Specials,anime,"{'Birthday': 'Apr 20', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Raphiel Shiraha Ainsworth,160.0,fictional,Gabriel Dropout Specials,anime,"{'Birthday': 'Mar 19', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Satanichia Kurumizawa McDowell,157.0,fictional,Gabriel Dropout Specials,anime,"{'Birthday': 'Aug 15', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Vignette Tsukinose April,155.0,fictional,Gabriel Dropout Specials,anime,"{'Birthday': 'Oct 10', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Yuu Otosaka,174.0,fictional,Charlotte,anime,"{'Birthday': 'Jan 9', 'Age': '15-16', 'Gender': 'Male', 'Blood Type': nan}"
Tatsumi Oga,179.0,fictional,Beelzebub,anime,"{'Birthday': 'Aug 31', 'Age': '16', 'Gender': 'Male', 'Blood Type': nan}"
Takayuki Furuichi,175.0,fictional,Beelzebub,anime,"{'Birthday': 'Nov 11', 'Age': '16', 'Gender': 'Male', 'Blood Type': nan}"
Hajime Kanzaki,178.0,fictional,Beelzebub,anime,"{'Birthday': 'Jun 1', 'Age': '18', 'Gender': 'Male', 'Blood Type': nan}"
Chiaki Tanimura,154.0,fictional,Beelzebub,anime,"{'Birthday': 'Nov 7', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Yuka Hanazawa,158.0,fictional,Beelzebub,anime,"{'Birthday': 'May 25', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Chika Takami,157.0,fictional,Love Live Sunshine The School Idol Movie Over the Rainbow,anime,"{'Birthday': 'Aug 1', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'B'}"
Kanan Matsuura,162.0,fictional,Love Live Sunshine The School Idol Movie Over the Rainbow,anime,"{'Birthday': 'Feb 10', 'Age': '17', 'Gender': 'Female', 'Blood Type': 'O'}"
Dia Kurosawa,162.0,fictional,Love Live Sunshine The School Idol Movie Over the Rainbow,anime,"{'Birthday': 'Jan 1', 'Age': '17', 'Gender': 'Female', 'Blood Type': 'A'}"
Yoshiko Tsushima,156.0,fictional,Love Live Sunshine The School Idol Movie Over the Rainbow,anime,"{'Birthday': 'Jul 13', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Hanamaru Kunikida,152.0,fictional,Love Live Sunshine The School Idol Movie Over the Rainbow,anime,"{'Birthday': 'Mar 4', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Mari Ohara,163.0,fictional,Love Live Sunshine The School Idol Movie Over the Rainbow,anime,"{'Birthday': 'Jun 13', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'AB'}"
Ruby Kurosawa,154.0,fictional,Love Live Sunshine The School Idol Movie Over the Rainbow,anime,"{'Birthday': 'Sep 21', 'Age': '15', 'Gender': 'Female', 'Blood Type': 'A'}"
Ichigo Amano,152.0,fictional,Yumeiro Ptissire,anime,"{'Birthday': 'Jan 5', 'Age': '14-16', 'Gender': 'Female', 'Blood Type': 'O'}"
Makoto Kashino,160.0,fictional,Yumeiro Ptissire,anime,"{'Birthday': 'Apr 18', 'Age': '14-16', 'Gender': 'Male', 'Blood Type': 'B'}"
Sennosuke Andou,175.0,fictional,Yumeiro Ptissire,anime,"{'Birthday': 'Feb 25', 'Age': '14', 'Gender': 'Male', 'Blood Type': 'A'}"
Satsuki Hanabusa,167.0,fictional,Yumeiro Ptissire,anime,"{'Birthday': 'Oct 2', 'Age': '14', 'Gender': 'Male', 'Blood Type': 'AB'}"
Henri Lucas,178.0,fictional,Yumeiro Ptissire,anime,"{'Birthday': 'Feb 14', 'Age': '26', 'Gender': 'Male', 'Blood Type': 'O'}"
Rumi Katou,158.0,fictional,Yumeiro Ptissire,anime,"{'Birthday': 'Jun 11', 'Age': '14', 'Gender': 'Female', 'Blood Type': 'B'}"
Mari Tennouji,165.0,fictional,Yumeiro Ptissire,anime,"{'Birthday': 'Nov 2', 'Age': '17', 'Gender': 'Female', 'Blood Type': 'A'}"
Natsuki Aragaki,167.0,fictional,Yumeiro Ptissire,anime,"{'Birthday': 'Aug 16', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'O'}"
Mika Chinen,160.0,fictional,Yumeiro Ptissire,anime,"{'Birthday': 'Jul 11', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'B'}"
Hayase Nagatoro,150.0,fictional,Ijiranaide Nagatorosan 2nd Attack,anime,"{'Birthday': 'Apr 1', 'Age': '15-16', 'Gender': 'Female', 'Blood Type': nan}"
Naoto Hachiouji,176.0,fictional,Ijiranaide Nagatorosan 2nd Attack,anime,"{'Birthday': 'May 10', 'Age': '16-17', 'Gender': 'Male', 'Blood Type': nan}"
Gamo,168.0,fictional,Ijiranaide Nagatorosan 2nd Attack,anime,"{'Birthday': 'Jun 15', 'Age': '15-16', 'Gender': 'Female', 'Blood Type': nan}"
Sana Sunomiya,171.0,fictional,Ijiranaide Nagatorosan 2nd Attack,anime,"{'Birthday': 'Jun 19', 'Age': '17-18', 'Gender': 'Female', 'Blood Type': nan}"
Yuuichirou Hyakuya,170.0,fictional,Owari no Seraph Nagoya Kessenhen,anime,"{'Birthday': 'Oct 16, 2004', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'A'}"
Shinoa Hiiragi,150.0,fictional,Owari no Seraph Nagoya Kessenhen,anime,"{'Birthday': 'Dec 25, 2005', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'AB'}"
Mikaela Hyakuya,173.0,fictional,Owari no Seraph Nagoya Kessenhen,anime,"{'Birthday': 'May 1, 2004', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Shihou Kimizuki,177.0,fictional,Owari no Seraph Nagoya Kessenhen,anime,"{'Birthday': 'Nov 26, 2004', 'Age': nan, 'Gender': nan, 'Blood Type': 'O'}"
Yoichi Saotome,165.0,fictional,Owari no Seraph Nagoya Kessenhen,anime,"{'Birthday': 'Nov 23, 2004', 'Age': nan, 'Gender': nan, 'Blood Type': 'B'}"
Guren Ichinose,183.0,fictional,Owari no Seraph Nagoya Kessenhen,anime,"{'Birthday': 'Aug 28, 1996', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Krul Tepes,145.0,fictional,Owari no Seraph Nagoya Kessenhen,anime,"{'Birthday': 'Oct 27', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'AB'}"
Shinya Hiiragi,183.0,fictional,Owari no Seraph Nagoya Kessenhen,anime,"{'Birthday': 'Nov 22, 1996', 'Age': nan, 'Gender': nan, 'Blood Type': 'B'}"
Mahiru Hiiragi,160.0,fictional,Owari no Seraph Nagoya Kessenhen,anime,"{'Birthday': 'Jul 26, 1996', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'AB'}"
Senri Chitose,194.0,fictional,Tennis no Oujisama Zenkoku Taikaihen Semifinal,anime,"{'Birthday': 'Dec 31', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'A'}"
Yuuko Kanoe,168.0,fictional,Tasogare Otome x Amnesia,anime,"{'Birthday': 'Jan 11', 'Age': '15', 'Gender': 'Female', 'Blood Type': nan}"
Mawari Zenigata,148.0,fictional,Seto no Hanayome OVA,anime,"{'Birthday': nan, 'Age': nan, 'Gender': nan, 'Blood Type': nan}"
Class President,165.0,fictional,Seto no Hanayome OVA,anime,"{'Birthday': nan, 'Age': nan, 'Gender': nan, 'Blood Type': nan}"
Kanata Izumi,143.0,fictional,LuckyStar,anime,"{'Birthday': 'Aug 20', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Hinata Miyakawa,166.0,fictional,LuckyStar,anime,"{'Birthday': 'Jun 15', 'Age': '21', 'Gender': 'Female', 'Blood Type': nan}"
Hikaru Sakuraba,143.0,fictional,LuckyStar,anime,"{'Birthday': 'Jan 25', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Shinya Yanagisawa,169.0,fictional,Tennis no Oujisama,anime,"{'Birthday': 'Dec 9', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Sasami Sasasegawa,154.0,fictional,Little Busters EX,anime,"{'Birthday': 'Dec 3', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Saya Tokido,156.0,fictional,Little Busters EX,anime,"{'Birthday': 'Oct 21', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Nora Floriann Leoria,167.0,fictional,Kami nomi zo Shiru Sekai Tenrihen,anime,"{'Birthday': 'Aug 27', 'Age': '310', 'Gender': 'Female', 'Blood Type': 'A'}"
Eri Mizutani,152.0,fictional,THE IDOLMSTER,anime,"{'Birthday': 'Mar 7', 'Age': '15', 'Gender': 'Female', 'Blood Type': 'B'}"
Kotori Otonashi,159.0,fictional,THE IDOLMSTER,anime,"{'Birthday': 'Sep 9', 'Age': '20s', 'Gender': 'Female', 'Blood Type': 'AB'}"
Shouta Mitarai,163.0,fictional,THE IDOLMSTER,anime,"{'Birthday': 'Apr 20', 'Age': '14', 'Gender': 'Male', 'Blood Type': 'AB'}"
Hokuto Ijuuin,180.0,fictional,THE IDOLMSTER,anime,"{'Birthday': 'Feb 14', 'Age': '20', 'Gender': 'Male', 'Blood Type': 'O'}"
