name,gender,occupation,height,details
Brittney Palmer,female,Actress,165.0,"{\"net_worth\": 0.0, \"birthday\": \"1987-06-24,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brittany Underwood,female,"{Actress, Producer, Director}",166.0,"{\"net_worth\": 0.0, \"birthday\": \"1988-07-06,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brock Peters,male,"{Actor, Producer, Soundtrack}",183.0,"{\"net_worth\": 0.0, \"birthday\": \"1927-07-02,age\": 0, \"is_alive\": 0.0, \"death\": \"2005-08-23"}"
Brody Hutzler,male,"{Actor, Producer}",191.0,"{\"net_worth\": 0.0, \"birthday\": \"1971-04-20,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bronagh Gallagher,female,"{Actress, Composer, Additional Crew}",160.0,"{\"net_worth\": 0.0, \"birthday\": \"1972-04-26,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bronson Pelletier,male,Actor,178.0,"{\"net_worth\": 0.0, \"birthday\": \"1986-12-31,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bronagh Waugh,female,"{Actress, Writer}",178.0,"{\"net_worth\": 0.0, \"birthday\": \"1982-10-06,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brooke Ence,female,"{Actress, Producer}",170.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brooke Baldwin,female,"{Actress, Writer, Producer}",175.0,"{\"net_worth\": 0.0, \"birthday\": \"1979-07-12,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brooke Kinsella,female,"{Actress, Talent Agent, Casting Director}",155.0,"{\"net_worth\": 0.0, \"birthday\": \"1983-07-17,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brooke Nevin,female,"{Actress, Director, Writer}",164.0,"{\"net_worth\": 0.0, \"birthday\": \"1982-12-22,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brooke Newton,female,"{Actress, Producer, Sound Department}",173.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brooke Sorenson,female,"{Actress, Writer}",160.0,"{\"net_worth\": 0.0, \"birthday\": \"1999-07-13,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brooke Vincent,female,Actress,165.0,"{\"net_worth\": 0.0, \"birthday\": \"1992-06-04,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brooke Wexler,female,Actress,168.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bruce Davison,male,"{Actor, Director, Producer}",185.0,"{\"net_worth\": 0.0, \"birthday\": \"1946-06-28,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bruce Grobbelaar,male,Actor,183.0,"{\"net_worth\": 0.0, \"birthday\": \"1957-10-06,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bruce Herbelin-Earle,male,"{Actor, Writer, Producer}",191.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bruce Parry,male,"{Director, Writer, Art Director}",166.0,"{\"net_worth\": 0.0, \"birthday\": \"1969-03-17,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bruna Abdullah,female,Actress,170.0,"{\"net_worth\": 0.0, \"birthday\": \"1986-10-24,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bruna Marquezine,female,Actress,170.0,"{\"net_worth\": 0.0, \"birthday\": \"1995-08-04,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bruno Gagliasso,male,"{Actor, Producer}",170.0,"{\"net_worth\": 0.0, \"birthday\": \"1982-04-13,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bruno Langley,male,Actor,175.0,"{\"net_worth\": 0.0, \"birthday\": \"1983-03-21,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bruno Ganz,male,"{Actor, Director, Cinematographer}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1941-03-22,age\": 0, \"is_alive\": 0.0, \"death\": \"2019-02-16"}"
Bryan Craig,male,Actor,180.0,"{\"net_worth\": 0.0, \"birthday\": \"1991-10-27,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bryan Dechart,male,"{Actor, Producer, Director}",183.0,"{\"net_worth\": 0.0, \"birthday\": \"1987-03-17,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bryce Hodgson,male,"{Actor, Producer, Director}",174.0,"{\"net_worth\": 0.0, \"birthday\": \"1989-02-22,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Brytni Sarpy,female,Actress,165.0,"{\"net_worth\": 0.0, \"birthday\": \"1987-09-21,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Bud Cort,male,"{Actor, Director, Writer}",175.0,"{\"net_worth\": 0.0, \"birthday\": \"1948-03-29,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Buddy Baer,male,"{Actor, Soundtrack}",200.0,"{\"net_worth\": 0.0, \"birthday\": \"1915-06-11,age\": 0, \"is_alive\": 0.0, \"death\": \"1986-07-18"}"
Burt Kwouk,male,"{Actor, Soundtrack}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1930-07-18,age\": 0, \"is_alive\": 0.0, \"death\": \"2016-05-24"}"
Buster Merryfield,male,"{Actor, Soundtrack}",163.0,"{\"net_worth\": 0.0, \"birthday\": \"1920-11-27,age\": 0, \"is_alive\": 0.0, \"death\": \"1999-06-23"}"
Butterfly McQueen,female,"{Actress, Soundtrack}",155.0,"{\"net_worth\": 0.0, \"birthday\": \"1911-01-08,age\": 0, \"is_alive\": 0.0, \"death\": \"1995-12-22"}"
C. Aubrey Smith,male,"{Actor, Soundtrack}",189.0,"{\"net_worth\": 0.0, \"birthday\": \"1863-07-21,age\": 0, \"is_alive\": 0.0, \"death\": \"1948-12-20"}"
Cady McClain,female,"{Actress, Producer, Director}",160.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cailee Spaeny,female,Actress,155.0,"{\"net_worth\": 0.0, \"birthday\": \"1998-07-24,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caitlin Bassett,female,Actress,170.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-03-16,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caitlin Carver,female,Actress,163.0,"{\"net_worth\": 0.0, \"birthday\": \"1992-03-31,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caitlin Gerard,female,"{Actress, Director, Producer}",170.0,"{\"net_worth\": 0.0, \"birthday\": \"1988-07-26,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caity Lotz,female,"{Actress, Director, Writer}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1986-12-30,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caitlin Wachs,female,"{Actress, Additional Crew}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1989-03-15,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caleb Landry Jones,male,"{Actor, Soundtrack}",181.0,"{\"net_worth\": 0.0, \"birthday\": \"1989-12-07,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Callan Mulvey,male,"{Actor, Stunts}",188.0,"{\"net_worth\": 0.0, \"birthday\": \"1975-02-23,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Callan McAuliffe,male,"{Actor, Soundtrack}",180.0,"{\"net_worth\": 0.0, \"birthday\": \"1995-01-24,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Callie Hernandez,female,"{Actress, Writer, Soundtrack}",170.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Callum Keith Rennie,male,"{Actor, Producer, Additional Crew}",180.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Callum Turner,male,"{Actor, Director, Writer}",187.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Calum Hood,male,"{Actor, Composer, Producer}",188.0,"{\"net_worth\": 0.0, \"birthday\": \"1996-01-25,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Calum Von Moger,male,Actor,188.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-06-09,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cam&apos;ron,male,"{Actor, Composer, Producer}",180.0,"{\"net_worth\": 0.0, \"birthday\": \"1976-02-04,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cam&apos;ron,male,"{Actor, Composer, Producer}",180.0,"{\"net_worth\": 0.0, \"birthday\": \"1976-02-04,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cameron Cuffe,male,Actor,185.0,"{\"net_worth\": 0.0, \"birthday\": \"1993-04-05,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cameron Daddo,male,"{Actor, Producer, Director}",188.0,"{\"net_worth\": 0.0, \"birthday\": \"1965-03-07,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camila Banus,female,"{Actress, Producer}",165.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-07-22,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camila Cabello,female,"{Music Artist, Actress, Composer}",157.0,"{\"net_worth\": 0.0, \"birthday\": \"1997-03-03,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camila Morrone,female,Actress,175.0,"{\"net_worth\": 0.0, \"birthday\": \"1997-06-16,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camilla Dallerup,female,Actress,175.0,"{\"net_worth\": 0.0, \"birthday\": \"1974-04-06,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camilla Luddington,female,"{Actress, Director, Writer}",165.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camilla Arfwedson,female,Actress,170.0,"{\"net_worth\": 0.0, \"birthday\": \"1981-10-16,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camilla Rutherford,female,Actress,168.0,"{\"net_worth\": 0.0, \"birthday\": \"1976-09-20,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camilla Sparv,female,Actress,175.0,"{\"net_worth\": 0.0, \"birthday\": \"1943-06-03,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camille Coduri,female,Actress,163.0,"{\"net_worth\": 0.0, \"birthday\": \"1965-04-18,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camille Cooper,female,Actress,169.0,"{\"net_worth\": 0.0, \"birthday\": \"1969-07-19,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camille Cottin,female,"{Actress, Soundtrack}",163.0,"{\"net_worth\": 0.0, \"birthday\": \"1978-12-01,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camille Hyde,female,"{Actress, Soundtrack}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1993-11-11,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camille Kostek,female,Actress,173.0,"{\"net_worth\": 0.0, \"birthday\": \"1992-02-19,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camille Rowe,female,Actress,171.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camren Bicondova,female,"{Actress, Producer}",157.0,"{\"net_worth\": 0.0, \"birthday\": \"1999-05-22,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camrus Johnson,male,"{Actor, Producer, Director}",173.0,"{\"net_worth\": 0.0, \"birthday\": \"1994-12-22,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Camryn Grimes,female,"{Actress, Producer, Soundtrack}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-01-07,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Candace Cameron Bure,female,"{Actress, Producer, Director}",157.0,"{\"net_worth\": 0.0, \"birthday\": \"1976-04-06,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Candace Owens,male,"{Producer, Writer, Director}",169.0,"{\"net_worth\": 0.0, \"birthday\": \"1989-04-29,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Candice Glover,female,"{Actress, Soundtrack}",172.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Candice King,female,"{Actress, Producer, Soundtrack}",173.0,"{\"net_worth\": 0.0, \"birthday\": \"1987-05-13,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Candice Michelle,female,Actress,163.0,"{\"net_worth\": 0.0, \"birthday\": \"1978-09-30,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Candice Patton,female,Actress,163.0,"{\"net_worth\": 0.0, \"birthday\": \"1985-06-24,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Canelo Álvarez,male,"{Actor, Producer}",174.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-07-18,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cantinflas,male,"{Actor, Writer, Producer}",173.0,"{\"net_worth\": 0.0, \"birthday\": \"1911-08-12,age\": 0, \"is_alive\": 0.0, \"death\": \"1993-04-20"}"
Cara Gee,female,Actress,165.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cara Santana,female,"{Actress, Producer, Writer}",165.0,"{\"net_worth\": 0.0, \"birthday\": \"1984-04-02,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caren Kaye,female,"{Actress, Additional Crew}",170.0,"{\"net_worth\": 0.0, \"birthday\": \"1951-03-12,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cara Theobold,female,Actress,165.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-01-08,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caren Pistorius,female,Actress,164.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-09-30,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cardi B,female,"{Music Artist, Actress, Producer}",160.0,"{\"net_worth\": 0.0, \"birthday\": \"1992-10-11,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cari Champion,female,"{Actress, Producer, Writer}",185.0,"{\"net_worth\": 0.0, \"birthday\": \"1975-06-01,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cariba Heine,female,"{Actress, Producer}",168.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carl Frampton,male,Actor,164.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carla Baratta,female,Actress,166.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-07-09,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carla Bonner,female,Actress,168.0,"{\"net_worth\": 0.0, \"birthday\": \"1973-03-03,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carla Juri,female,"{Actress, Composer}",173.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carli Norris,female,"{Actress, Soundtrack}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1974-06-23,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carlin Glynn,female,"{Actress, Editorial Department, Producer}",165.0,"{\"net_worth\": 0.0, \"birthday\": \"1940-02-19,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carly Chaikin,female,"{Actress, Writer, Producer}",165.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-03-26,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carly Craig,female,"{Actress, Writer, Producer}",170.0,"{\"net_worth\": 0.0, \"birthday\": \"1980-06-12,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carly Schroeder,female,"{Actress, Producer}",165.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-10-18,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carly Steel,female,Actress,170.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carmela Zumbado,female,Actress,163.0,"{\"net_worth\": 0.0, \"birthday\": \"1991-02-27,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carmel Amit,female,"{Actress, Director, Writer}",178.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carmen Argenziano,male,"{Actor, Producer}",182.0,"{\"net_worth\": 0.0, \"birthday\": \"1943-10-27,age\": 0, \"is_alive\": 0.0, \"death\": \"2019-02-10"}"
Carmen Ejogo,female,"{Actress, Producer, Soundtrack}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1973-10-22,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carol Gracias,female,Actress,174.0,"{\"net_worth\": 0.0, \"birthday\": \"1978-12-28,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carol Kirkwood,female,Actress,170.0,"{\"net_worth\": 0.0, \"birthday\": \"1960-05-29,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carol Smillie,female,Actress,168.0,"{\"net_worth\": 0.0, \"birthday\": \"1961-12-23,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carole Ann Ford,female,Actress,155.0,"{\"net_worth\": 0.0, \"birthday\": \"1940-06-16,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carole Landis,female,"{Actress, Writer, Soundtrack}",166.0,"{\"net_worth\": 0.0, \"birthday\": \"1919-01-01,age\": 0, \"is_alive\": 0.0, \"death\": \"1948-07-05"}"
Carole Cook,female,"{Actress, Additional Crew, Soundtrack}",160.0,"{\"net_worth\": 0.0, \"birthday\": \"1924-01-14,age\": 0, \"is_alive\": 0.0, \"death\": \"2023-01-11"}"
Carolina Cerezuela,female,"{Actress, Soundtrack}",177.0,"{\"net_worth\": 0.0, \"birthday\": \"1980-01-14,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline Arapoglou,female,Actress,170.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline Bliss,female,Actress,168.0,"{\"net_worth\": 0.0, \"birthday\": \"1961-07-12,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline Carver,female,"{Actress, Writer, Producer}",165.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline Chikezie,female,"{Actress, Producer}",169.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline Catz,female,"{Actress, Director, Writer}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1969-10-19,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline Dhavernas,female,"{Actress, Producer, Sound Department}",163.0,"{\"net_worth\": 0.0, \"birthday\": \"1978-05-15,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline Ford,female,"{Actress, Director}",172.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline McWilliams,female,"{Actress, Director, Writer}",170.0,"{\"net_worth\": 0.0, \"birthday\": \"1945-04-04,age\": 0, \"is_alive\": 0.0, \"death\": \"2010-02-11"}"
Caroline Munro,female,"{Actress, Soundtrack}",170.0,"{\"net_worth\": 0.0, \"birthday\": \"1949-01-16,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline Proust,female,"{Actress, Producer, Director}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1967-11-18,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caroline Quentin,female,"{Actress, Director, Writer}",159.0,"{\"net_worth\": 0.0, \"birthday\": \"1960-07-11,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carolyn Stotesbery,female,"{Actress, Producer, Executive}",173.0,"{\"net_worth\": 0.0, \"birthday\": \"1982-09-07,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caron Gardner,female,Actress,168.0,"{\"net_worth\": 0.0, \"birthday\": \"1941-01-09,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carrie Coon,female,"{Actress, Producer, Visual Effects}",165.0,"{\"net_worth\": 0.0, \"birthday\": \"1981-01-24,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carrie Dobro,female,"{Actress, Second Unit Director or Assistant Director, Producer}",163.0,"{\"net_worth\": 0.0, \"birthday\": \"1957-05-30,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carrie Genzel,female,"{Actress, Producer}",170.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carrie Henn,female,Actress,169.0,"{\"net_worth\": 0.0, \"birthday\": \"1976-05-07,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carrie Snodgress,female,Actress,167.0,"{\"net_worth\": 0.0, \"birthday\": \"1945-10-27,age\": 0, \"is_alive\": 0.0, \"death\": \"2004-04-01"}"
Carrie Keagan,female,"{Producer, Writer, Actress}",165.0,"{\"net_worth\": 0.0, \"birthday\": \"1980-07-04,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Carsten Norgaard,male,"{Actor, Producer}",186.0,"{\"net_worth\": 0.0, \"birthday\": \"1963-03-03,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caryn Richman,female,Actress,160.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cas Anvar,male,"{Actor, Writer, Director}",180.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Casey Batchelor,female,Actress,157.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Casey Biggs,male,"{Actor, Writer, Producer}",178.0,"{\"net_worth\": 0.0, \"birthday\": \"1955-04-04,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Casey LaBow,female,"{Actress, Director, Producer}",170.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Casey Deidrick,male,"{Actor, Visual Effects, Producer}",196.0,"{\"net_worth\": 0.0, \"birthday\": \"1987-04-25,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caspar Zafer,male,"{Actor, Director, Writer}",185.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Casper Crump,male,Actor,185.0,"{\"net_worth\": 0.0, \"birthday\": \"1977-07-11,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cass Elliot,female,"{Actress, Soundtrack}",165.0,"{\"net_worth\": 0.0, \"birthday\": \"1941-09-19,age\": 0, \"is_alive\": 0.0, \"death\": \"1974-07-29"}"
Casey Neistat,male,"{Director, Editor, Cinematographer}",175.0,"{\"net_worth\": 0.0, \"birthday\": \"1981-03-25,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cassady McClincy,female,"{Actress, Additional Crew}",172.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cassandra Lee Morris,female,"{Actress, Sound Department, Additional Crew}",152.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cassi Thomson,female,"{Actress, Soundtrack}",160.0,"{\"net_worth\": 0.0, \"birthday\": \"1993-08-14,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cassidy Freeman,female,"{Actress, Producer, Additional Crew}",175.0,"{\"net_worth\": 0.0, \"birthday\": \"1982-04-22,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cassie Ventura,female,"{Actress, Composer, Soundtrack}",169.0,"{\"net_worth\": 0.0, \"birthday\": \"1986-08-26,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Catalina Sandino Moreno,female,"{Actress, Producer, Soundtrack}",169.0,"{\"net_worth\": 0.0, \"birthday\": \"1981-04-19,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caterina Scorsone,female,Actress,163.0,"{\"net_worth\": 0.0, \"birthday\": \"1981-10-16,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Catherine Haena Kim,female,Actress,163.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Catherine Paiz,female,Actress,168.0,"{\"net_worth\": 0.0, \"birthday\": \"1990-08-24,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Catherine Reitman,female,"{Actress, Producer, Writer}",165.0,"{\"net_worth\": 0.0, \"birthday\": \"1981-04-28,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Catherine Tresa,female,Actress,157.0,"{\"net_worth\": 0.0, \"birthday\": \"1989-09-10,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cathy Lee Crosby,female,"{Actress, Producer, Executive}",173.0,"{\"net_worth\": 0.0, \"birthday\": \"1944-12-02,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Catherine Tyldesley,female,"{Actress, Writer, Soundtrack}",173.0,"{\"net_worth\": 0.0, \"birthday\": \"1983-09-17,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cathy Moriarty,female,"{Actress, Soundtrack}",175.0,"{\"net_worth\": 0.0, \"birthday\": \"1960-11-29,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Catrin Stewart,female,Actress,163.0,"{\"net_worth\": 0.0, \"birthday\": \"1988-01-29,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cathy Newman,female,Actress,162.0,"{\"net_worth\": 0.0, \"birthday\": None, \"age\": 0, \"is_alive\": 0.0, \"death\": None}"
Catriona MacColl,female,"{Actress, Casting Director, Producer}",166.0,"{\"net_worth\": 0.0, \"birthday\": \"1954-10-03,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Catrinel Marlon,female,"{Actress, Writer, Director}",177.0,"{\"net_worth\": 0.0, \"birthday\": \"1985-10-01,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Caylee Cowan,female,"{Actress, Producer}",168.0,"{\"net_worth\": 0.0, \"birthday\": \"1998-03-19,age\": 0, \"is_alive\": 0.0, \"death\": None}"
CCH Pounder,female,"{Actress, Producer}",170.0,"{\"net_worth\": 0.0, \"birthday\": \"1952-12-25,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cecil Parker,male,"{Actor, Soundtrack}",181.0,"{\"net_worth\": 0.0, \"birthday\": \"1897-09-03,age\": 0, \"is_alive\": 0.0, \"death\": \"1971-04-20"}"
Cecilie Stenspil,female,"{Actress, Additional Crew}",172.0,"{\"net_worth\": 0.0, \"birthday\": \"1979-10-22,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cecily Strong,female,"{Actress, Producer, Writer}",173.0,"{\"net_worth\": 0.0, \"birthday\": \"1984-02-08,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Celeste Holm,female,"{Actress, Additional Crew, Soundtrack}",167.0,"{\"net_worth\": 0.0, \"birthday\": \"1917-04-29,age\": 0, \"is_alive\": 0.0, \"death\": \"2012-07-15"}"
Celia Imrie,female,"{Actress, Soundtrack}",166.0,"{\"net_worth\": 0.0, \"birthday\": \"1952-07-15,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Celina Jade,female,Actress,169.0,"{\"net_worth\": 0.0, \"birthday\": \"1985-06-10,age\": 0, \"is_alive\": 0.0, \"death\": None}"
Cenk Uygur,male,"{Producer, Writer, Actor}",174.0,"{\"net_worth\": 0.0, \"birthday\": \"1970-03-21,age\": 0, \"is_alive\": 0.0, \"death\": None}"
